Age,ca,pa,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Position,Teamwork,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Stability,Foul,Contest performance,Injury,diversity,Aerial Reach,Command Of Area,Communication,Eccentricity,Handling,Kicking,One On Ones,Reflexes,Rushing Out,Punching,Throwing,Adaptation,Ambition,Argue,Loyal,Resistant to stress,Professional,Sportsmanship,Emotional control,GK,DL,DC,DR,WBL,WBR,DM,ML,MC,MR,AML,AMC,AMR,ST,Height,Weight,Left Foot,Right Foot,Values,Current reputation,Domestic reputation,World reputation,RCA,Colour of skin,Number of national team appearances,Goals scored for the national team,Salary
32,122,128,13,12,13,8,15,10,9,11,7,8,14,10,10,15,11,13,11,15,12,15,13,8,15,7,12,10,14,12,10,13,10,9,11,11,11,11,10,8,12,14,13,3,1,1,3,1,1,3,1,3,1,3,13,15,2,13,10,17,12,18,1,1,1,1,1,1,16,12,20,12,12,16,12,1,180,77,10,20,480995,6050,6050,4500,118,3,3,0,1565
30,122,125,9,8,14,14,13,8,13,11,10,6,12,15,6,11,7,12,9,14,11,10,12,12,11,11,15,5,12,12,13,14,13,8,9,16,13,7,12,10,15,11,10,4,2,2,2,2,3,1,4,2,3,3,8,8,12,15,11,12,12,10,1,1,1,1,1,1,1,15,1,8,20,1,12,12,170,67,10,20,1078938,6100,6100,3000,120,1,1,0,1995
25,122,126,7,10,9,8,12,8,15,8,12,14,12,12,14,10,14,12,13,12,10,11,13,13,11,14,11,13,12,12,11,9,13,14,13,11,13,14,11,8,12,5,10,1,1,2,4,2,1,4,1,3,2,3,12,13,3,12,11,14,12,13,1,7,20,14,1,1,13,1,1,1,1,1,1,1,187,77,9,20,2200238,6100,6100,3500,123,3,1,0,7937
27,122,128,3,3,9,9,8,6,17,7,7,15,9,13,14,8,13,10,16,8,14,5,9,11,11,15,9,12,11,14,14,8,13,17,12,11,14,18,14,12,13,7,5,2,1,2,1,1,2,1,4,1,3,1,8,13,11,10,12,12,11,9,1,8,20,1,1,1,1,1,1,1,1,1,1,1,192,93,20,7,1066111,6093,6092,3992,120,1,0,0,5251
28,122,135,9,8,12,10,12,8,14,5,12,14,13,8,13,13,9,14,12,12,14,7,14,12,12,12,7,14,13,8,12,11,11,11,8,11,11,13,14,8,16,17,7,1,3,3,2,3,2,2,1,2,2,2,13,9,10,13,12,15,12,10,1,1,20,1,1,1,9,1,1,1,1,1,1,1,179,73,8,20,4314233,6650,6650,4500,122,1,2,0,4872
31,122,123,13,13,11,12,13,13,7,14,8,9,14,14,9,13,8,13,11,14,13,14,13,12,12,11,13,12,12,11,12,12,11,11,13,11,12,10,14,5,12,7,8,1,1,1,1,3,1,3,2,2,2,1,11,11,3,7,12,13,14,14,1,1,1,1,1,1,12,8,20,8,7,18,7,1,182,76,11,20,347975206,6100,5900,2500,121,6,0,0,2329
22,122,147,3,4,5,4,8,4,7,9,13,7,12,6,9,8,8,11,15,10,9,11,9,14,7,8,5,17,13,13,10,12,14,16,14,12,15,14,10,6,14,5,1,16,13,12,7,12,11,13,13,13,11,13,9,16,7,12,13,12,14,13,20,1,1,1,1,1,1,1,1,1,1,1,1,1,193,88,11,20,5349999,6090,6090,4040,121,0,0,0,4524
21,122,155,4,6,9,7,11,6,14,6,10,14,12,7,13,10,8,12,13,12,12,8,13,13,13,8,8,12,13,9,13,11,14,15,12,13,13,15,13,6,12,10,9,3,3,1,2,3,1,2,1,3,1,1,10,13,8,12,11,12,15,9,1,1,20,1,1,1,9,1,1,1,1,1,1,1,190,80,9,20,9919999,6100,5950,4750,121,1,11,0,14236
28,122,130,10,10,13,10,12,13,9,13,13,12,11,14,14,13,15,13,14,12,14,11,10,12,14,11,12,10,14,15,13,12,10,9,13,14,14,12,14,14,12,13,14,3,2,1,2,4,3,1,1,1,1,2,12,13,8,10,12,11,12,10,1,1,1,15,1,20,1,1,13,14,1,1,13,1,185,77,7,20,742614,6092,5892,4094,121,6,0,0,3499
31,122,125,4,5,4,5,10,6,14,5,10,15,10,8,15,8,16,13,16,12,13,8,12,14,8,14,5,13,14,13,10,10,12,16,9,12,14,16,15,9,14,17,7,3,1,3,1,1,1,1,1,2,4,3,12,13,4,12,14,13,13,10,1,1,20,5,1,1,1,1,1,1,1,1,1,3,191,88,5,20,347975206,5866,5479,4233,121,1,0,0,4719
29,122,123,14,15,12,9,12,14,8,14,15,11,13,12,11,13,9,13,10,13,12,12,13,13,12,8,14,11,13,14,13,11,10,10,9,12,13,9,12,10,15,7,13,1,3,3,2,1,3,1,3,1,3,3,10,13,10,10,10,13,13,10,1,20,1,1,17,1,1,12,10,7,14,1,10,1,180,67,20,13,1203282,6100,5900,1800,119,4,0,0,7393
22,122,139,9,9,10,10,11,12,10,12,8,9,12,14,10,13,15,12,16,14,12,13,12,15,12,12,10,10,14,14,13,12,14,12,17,12,14,14,12,10,16,10,15,1,2,1,1,2,2,3,2,2,2,1,10,14,8,12,16,13,13,10,1,12,1,15,1,14,20,12,18,12,1,10,1,1,183,79,10,20,3549999,6100,6000,4250,117,14,0,0,3288
27,122,130,11,11,13,11,11,10,9,10,7,7,13,11,7,13,11,10,11,11,12,13,11,4,14,9,13,8,10,12,15,13,13,8,13,15,12,7,8,10,12,10,10,3,2,3,2,1,3,3,3,3,3,1,15,11,4,14,11,12,7,13,1,1,1,1,1,1,1,12,12,12,20,15,17,13,172,66,11,20,820705,6111,6111,3008,117,11,0,0,5435
23,122,135,4,11,15,11,14,6,8,12,4,4,10,8,4,14,9,9,10,8,8,10,8,12,14,7,14,8,11,10,16,14,14,9,16,16,12,15,11,13,13,10,12,2,1,3,1,3,1,2,2,1,3,3,13,14,1,12,10,12,12,12,1,1,1,1,1,1,1,1,1,1,19,1,15,20,182,78,8,20,2457789,6046,6196,4496,108,14,0,0,2225
22,122,145,12,11,14,9,15,12,5,11,3,9,14,10,10,15,13,12,16,15,9,15,11,12,13,10,14,11,14,14,13,12,12,7,12,12,12,8,10,17,11,6,15,3,2,3,2,2,3,3,2,3,2,3,11,14,4,15,9,12,7,6,1,1,1,10,1,10,20,10,20,10,10,15,10,14,173,63,9,20,10216552,6098,6098,4005,112,1,0,0,11599
25,122,135,11,13,13,10,13,10,12,13,5,6,14,12,7,14,10,11,13,14,12,11,10,12,13,10,13,10,14,13,13,13,12,12,14,13,12,13,14,10,12,10,11,1,3,3,3,2,2,4,3,1,4,3,13,14,3,14,10,14,10,12,1,1,1,1,1,1,1,1,1,1,15,15,20,12,186,81,20,10,3208681,6100,6400,3950,122,5,0,0,25298
26,122,142,5,10,10,7,13,8,3,11,4,14,14,6,14,12,12,16,14,15,11,13,12,14,11,7,10,13,13,16,14,13,8,4,13,13,15,10,13,8,11,13,13,1,2,2,3,1,3,1,3,1,1,1,10,14,5,15,10,10,15,12,1,1,1,1,1,1,20,1,18,10,1,1,1,1,169,60,10,20,2033727,6099,6399,4399,124,8,9,0,17451
29,122,122,7,12,12,9,12,8,11,12,15,12,9,10,15,12,17,10,18,7,9,10,9,18,14,15,12,12,10,13,14,11,11,13,12,14,13,16,11,16,20,5,10,1,2,1,2,3,2,1,1,1,2,1,11,13,15,14,12,9,7,17,1,12,17,20,9,20,4,9,1,15,10,4,15,14,186,82,6,20,1426577,6223,5632,3882,112,17,0,0,756
22,122,138,7,9,11,13,14,9,14,10,5,6,11,14,8,12,12,14,12,13,14,9,11,13,11,9,16,7,10,13,13,14,11,13,15,11,11,10,12,5,15,8,8,2,3,1,4,2,2,1,2,1,1,2,12,16,9,8,14,15,10,13,1,1,1,1,1,1,1,12,1,10,12,1,10,20,182,76,12,20,5818966,6202,6184,4092,121,4,2,0,11875
34,122,125,9,12,11,14,12,8,12,11,5,5,12,16,5,12,15,12,12,13,12,11,13,12,9,14,13,8,11,12,13,11,12,10,12,13,12,12,12,7,12,10,13,3,1,2,3,3,3,3,1,4,2,2,11,12,11,9,11,13,11,11,1,1,1,1,1,1,1,1,1,1,1,12,1,20,175,69,13,20,83379,6000,6000,3000,120,11,1,0,7137
27,122,128,6,10,13,7,13,7,9,11,4,13,14,10,12,12,13,14,12,13,11,13,13,12,8,14,11,13,14,14,12,11,12,9,12,13,14,12,12,11,13,13,12,2,4,2,2,2,1,1,3,3,2,1,7,15,11,12,13,18,14,11,1,1,1,1,1,1,20,1,19,1,1,1,1,1,175,70,10,20,2112145,5986,5986,3289,121,1,0,0,8834
30,122,131,5,6,8,7,11,7,13,6,10,14,12,10,12,9,10,14,13,12,14,12,13,13,3,12,8,15,14,12,11,11,13,13,13,11,12,13,14,11,12,9,8,3,1,3,2,3,2,3,2,3,1,3,15,10,8,19,14,16,14,15,1,1,20,1,1,1,10,1,1,1,1,1,1,1,186,75,8,20,962278,6100,6100,5000,121,6,0,0,2500
26,122,130,7,12,13,12,13,7,12,13,4,10,13,10,12,14,15,13,15,12,13,12,13,16,16,9,14,11,14,13,13,12,12,12,14,12,13,13,14,14,11,10,12,3,3,4,3,3,1,1,1,2,2,3,15,15,10,14,10,14,14,12,1,1,1,1,1,1,1,1,20,17,1,15,13,1,187,73,9,20,2743013,6100,6500,4800,123,4,24,3,5994
28,122,125,11,15,10,10,11,9,13,14,14,12,13,8,12,12,12,13,13,11,8,13,12,15,14,8,14,12,14,12,10,10,13,14,14,11,16,13,14,13,13,3,10,3,3,1,1,4,1,3,3,3,3,1,13,14,11,11,15,13,10,10,1,20,12,10,20,10,14,12,14,1,10,1,1,1,188,77,20,10,671571,5961,5961,4817,116,2,0,0,2017
26,122,130,13,12,14,11,14,16,8,14,5,5,14,14,5,14,12,12,7,11,12,14,11,5,12,6,13,10,12,12,14,14,8,10,14,15,13,11,7,7,11,10,12,1,2,1,2,2,2,1,1,1,2,1,18,10,6,10,12,8,10,10,1,1,1,1,1,1,1,8,16,8,9,20,15,10,179,0,20,8,8006733,6100,6100,3000,123,7,0,0,14427
27,122,132,13,13,13,11,15,11,7,12,3,8,14,11,11,16,14,12,11,14,11,15,14,11,13,7,11,12,14,11,11,13,14,7,11,11,10,8,14,14,10,12,8,1,2,3,3,3,1,2,3,2,3,3,7,14,7,12,13,10,7,12,1,1,1,1,1,1,18,1,20,1,1,14,1,1,177,71,12,20,847033,6098,6098,4098,121,6,0,0,1950
21,122,-75,9,12,13,13,12,10,11,8,11,6,8,13,6,12,7,13,12,11,14,10,12,14,13,6,13,8,11,14,13,13,13,11,14,15,14,11,13,11,14,11,12,1,2,3,3,3,4,1,1,1,3,1,17,12,6,13,10,13,13,12,1,3,1,1,6,1,1,17,1,1,20,1,9,17,184,75,20,8,8721079,5650,5650,3250,119,5,0,0,6438
20,122,140,9,10,13,12,13,5,6,11,3,12,13,6,12,13,8,12,8,13,13,14,12,10,13,10,14,13,14,13,13,15,14,9,16,12,14,12,14,6,14,5,13,1,3,3,3,1,3,2,3,1,1,2,14,10,4,12,11,13,13,18,1,1,1,1,1,1,1,1,20,15,1,12,1,1,178,70,7,20,4336467,5900,5900,3250,122,8,0,0,1125
26,122,123,13,12,12,8,13,15,5,11,4,12,14,7,12,12,15,12,12,11,12,12,14,13,12,13,12,13,15,16,13,14,11,7,13,12,14,11,17,14,3,7,20,2,2,2,3,1,1,2,3,1,2,2,9,13,5,14,12,13,9,12,1,1,1,1,1,1,17,1,20,1,1,17,1,1,175,63,6,20,1316699,5750,5750,3000,121,5,0,0,4999
28,122,124,10,14,12,9,12,10,7,13,14,6,11,8,8,12,10,12,14,12,12,9,12,12,12,7,12,8,12,13,14,11,9,11,11,13,12,11,18,6,11,3,11,3,2,2,1,3,3,1,1,2,2,2,12,13,9,11,10,12,14,15,1,20,1,1,18,1,1,1,1,1,12,1,15,1,187,79,20,16,1711676,6300,5500,4700,107,5,0,0,2428
33,122,132,4,5,7,5,9,4,14,7,8,13,11,9,13,9,13,13,12,12,13,13,13,13,7,15,7,14,12,14,12,11,12,13,12,12,14,15,14,9,15,10,18,1,3,3,3,2,1,2,3,1,1,3,12,11,12,11,9,10,13,12,1,1,20,1,1,1,1,1,1,1,1,1,1,1,182,73,8,20,65185,6100,6100,3250,121,12,0,0,7407
29,122,132,4,4,6,6,8,6,13,8,8,14,12,10,13,12,17,13,13,12,13,8,12,15,6,15,6,14,14,12,11,12,13,13,12,12,12,14,14,10,11,3,7,3,1,2,3,3,2,3,3,2,1,2,7,11,8,18,13,16,16,15,1,1,20,1,1,1,1,1,1,1,1,1,1,1,186,81,12,20,1636308,6100,5950,4000,122,6,0,0,5836
30,122,130,11,13,13,7,13,13,8,9,15,13,13,8,14,12,17,11,14,10,11,11,11,14,8,8,11,11,15,14,13,15,11,10,15,14,14,11,13,14,14,11,12,2,2,2,4,3,2,3,4,3,1,1,8,16,6,10,12,16,10,14,1,20,1,1,20,1,1,1,1,1,1,1,1,1,177,68,20,8,4880074,6111,6111,3758,121,8,59,2,22934
23,122,135,10,12,13,11,13,15,11,15,13,12,13,11,12,13,13,12,9,14,14,12,13,16,16,7,14,10,15,12,12,12,11,8,13,12,12,11,16,5,12,12,17,2,2,1,3,1,2,4,1,2,3,1,7,12,6,12,14,15,14,12,1,1,1,1,1,1,1,1,20,1,1,17,1,1,171,65,20,9,1800728,5904,5904,3114,122,5,0,0,4233
28,122,133,5,4,6,6,11,5,16,6,8,14,11,5,14,8,13,16,15,13,13,8,12,13,6,14,8,13,14,14,9,8,9,17,12,11,13,14,12,13,14,12,6,3,2,1,1,2,2,3,2,3,2,3,8,14,5,16,13,14,15,13,1,1,20,1,1,1,1,1,1,1,1,1,1,1,193,82,9,20,668248,6100,6100,4500,121,8,0,0,10814
27,122,127,5,4,10,5,10,6,14,7,12,14,9,7,14,10,12,10,13,12,14,11,13,14,6,13,10,14,14,14,11,11,14,14,12,10,14,15,13,4,8,8,9,4,1,2,2,1,1,4,2,1,2,1,8,13,8,9,14,12,9,13,1,1,20,1,1,1,1,1,1,1,1,1,1,1,189,76,8,20,2915997,6100,6100,4500,122,1,17,2,10000
22,122,140,9,15,12,8,13,12,8,13,12,10,15,12,11,13,12,13,14,11,9,11,11,14,13,5,13,11,13,14,13,13,11,11,13,13,12,8,10,10,10,3,10,2,1,3,2,3,2,2,3,3,1,3,13,14,1,10,11,10,10,12,1,1,10,20,1,19,13,1,1,18,1,1,17,1,180,0,8,20,6100000,6000,4098,4644,109,8,1,0,4794
27,122,130,5,7,10,10,10,9,15,8,6,14,11,9,15,11,15,13,15,12,14,6,11,15,5,12,14,13,14,15,11,11,14,14,15,12,14,14,17,6,14,6,11,1,1,2,2,3,2,1,3,1,2,3,13,13,8,13,12,15,12,13,1,1,19,1,1,1,20,1,17,1,1,1,1,1,182,76,7,20,1410748,6250,5759,5456,112,11,0,0,2706
29,122,128,12,12,13,11,13,13,10,10,4,4,13,13,4,13,13,11,10,12,13,13,13,12,13,11,15,10,12,14,13,14,12,7,12,12,13,12,11,7,12,5,12,3,2,3,1,2,1,3,2,3,1,2,10,12,7,11,10,9,9,17,1,1,1,1,1,1,1,1,10,1,1,20,10,1,174,71,20,12,346279,6000,6000,2250,122,8,0,0,6526
33,122,125,7,11,12,15,12,4,15,12,4,3,11,15,5,11,12,12,14,13,13,12,13,14,11,13,14,10,15,15,11,10,13,14,12,11,14,15,14,10,12,12,10,1,2,1,4,3,3,1,3,3,3,1,8,12,12,10,13,14,10,13,1,1,1,1,1,1,1,1,1,1,1,7,1,20,187,86,8,20,209903,6116,6116,3333,122,6,0,0,6334
19,122,-8,5,12,12,8,9,5,10,8,11,12,12,5,12,12,13,11,13,10,11,10,12,13,7,7,13,12,12,13,14,13,13,13,12,14,15,12,12,8,10,7,12,3,4,3,3,2,1,3,3,2,3,1,12,13,12,13,13,15,12,12,1,1,1,20,1,20,1,1,14,18,1,1,1,1,184,0,9,20,19500802,6100,6100,1000,115,1,0,0,13815
30,122,128,13,13,13,13,14,15,10,15,6,7,13,14,9,15,12,13,7,16,10,15,12,11,15,13,13,10,12,12,11,12,14,8,11,10,11,9,9,13,17,10,9,3,2,1,2,1,2,2,3,2,4,1,13,12,4,12,17,13,9,11,1,1,1,1,1,1,7,7,20,1,8,19,5,13,177,72,12,20,-1,6050,5750,4850,120,6,0,0,
25,122,126,6,10,6,7,10,6,15,7,8,14,13,7,15,9,12,13,13,11,14,9,11,12,8,16,7,14,11,13,9,10,13,15,15,11,13,15,12,6,12,11,9,3,3,2,1,3,2,3,2,1,1,3,11,14,6,12,12,15,12,9,1,5,20,1,1,1,1,1,1,1,1,1,1,1,190,82,8,20,3869373,6300,6300,3500,121,7,0,0,18763
25,122,132,5,6,7,6,9,5,13,7,9,14,10,7,15,9,9,14,14,11,12,9,11,10,6,13,6,14,15,12,10,11,11,14,12,13,13,15,13,7,12,8,14,1,2,2,3,2,1,2,1,1,1,2,8,15,6,13,9,14,14,16,1,10,20,10,1,1,15,1,12,1,1,8,1,1,189,82,12,20,700000,6092,6092,4092,121,1,0,0,5836
28,122,133,9,10,14,10,12,10,9,10,12,9,11,7,10,12,10,10,10,9,9,11,8,9,10,10,11,10,14,14,17,15,12,9,10,16,13,11,9,8,10,8,12,3,2,1,2,1,2,2,2,3,3,2,19,7,4,11,5,16,15,13,1,20,16,1,18,1,1,12,11,1,1,1,1,1,172,68,20,8,2108312,6100,6100,3650,109,12,0,0,13164
21,122,144,10,10,12,10,12,10,15,12,9,13,13,10,13,11,13,13,13,11,13,11,13,11,13,12,13,13,13,15,12,10,12,15,11,11,13,13,13,12,12,4,12,1,1,3,3,2,3,3,2,1,2,3,12,13,5,13,13,12,13,8,1,1,1,1,1,1,16,14,20,1,1,1,1,1,190,77,12,20,4659999,5749,6049,4949,122,0,1,0,3557
33,122,132,13,12,12,12,13,12,10,14,4,6,13,8,5,13,5,13,11,12,13,13,12,12,13,9,13,9,12,13,13,13,12,11,13,13,12,12,11,6,9,5,12,1,1,2,3,1,3,2,2,1,1,3,11,13,11,13,11,12,11,11,1,1,1,1,1,1,1,1,1,1,15,20,15,12,184,73,12,20,161973,6400,6400,4500,122,12,1,0,9618
29,122,140,16,14,15,14,15,16,8,16,6,8,16,15,9,16,12,14,13,12,9,16,13,13,17,10,14,10,13,8,9,10,13,10,9,8,9,12,10,13,14,9,14,2,2,4,3,2,3,3,1,1,3,3,12,14,16,12,10,5,9,8,1,1,1,1,1,1,1,15,19,1,15,20,10,8,182,82,12,20,3703013,6478,6479,3983,121,12,45,6,18925
22,122,140,5,6,11,15,13,6,14,13,6,6,10,12,6,12,10,13,12,13,12,9,11,12,13,10,14,6,12,12,12,12,15,14,13,12,14,17,12,8,11,6,7,2,2,1,3,3,3,1,3,1,3,2,14,17,6,4,6,11,11,13,1,1,1,1,1,1,1,1,1,1,1,1,1,20,193,79,8,20,11924001,6100,6100,4250,122,2,1,0,5071
26,122,125,9,11,13,11,14,9,10,12,6,10,13,8,10,13,15,12,12,10,14,11,11,13,13,7,14,9,13,15,14,14,10,6,18,13,15,9,12,6,10,8,17,3,2,2,3,3,1,2,3,2,1,1,18,12,8,12,10,13,13,12,1,1,1,5,1,7,1,17,19,20,14,11,14,1,166,68,10,20,3050399,6068,6068,3230,120,2,0,0,2649
33,122,138,4,7,7,11,12,4,16,3,3,16,12,8,13,10,14,17,12,16,15,9,14,17,6,16,8,15,14,14,7,7,12,15,13,7,13,13,17,8,14,13,8,1,1,2,3,2,2,1,1,2,3,3,14,17,4,14,16,16,12,14,1,1,20,5,1,1,1,1,1,1,1,1,1,5,184,86,8,20,347975206,6250,5465,5182,124,2,3,0,5267
27,122,125,13,12,14,8,13,12,7,12,5,7,12,11,8,13,12,11,13,11,11,13,12,14,13,10,12,8,13,14,14,15,9,7,14,13,12,8,12,5,13,8,16,3,3,1,2,3,3,4,2,1,4,2,12,16,5,12,12,16,15,14,1,5,1,1,7,5,1,18,12,14,20,16,17,8,175,71,10,20,3608439,6123,6113,4763,119,4,0,0,25327
30,122,122,5,8,10,7,13,5,13,8,15,14,14,9,15,13,12,14,13,13,13,13,12,11,8,13,9,14,13,18,10,9,12,13,7,9,8,14,9,13,12,13,12,1,4,2,3,4,3,2,3,3,2,2,10,11,9,10,7,6,8,13,1,1,20,1,1,1,12,1,1,1,1,1,1,1,185,84,10,20,2706194,5889,5889,3115,122,7,0,0,5382
30,122,130,8,10,11,8,11,12,10,9,4,13,11,10,14,12,12,13,10,12,12,12,13,11,7,13,9,14,12,14,12,13,14,13,12,12,12,15,12,8,11,5,14,2,2,2,2,1,3,1,2,2,3,1,11,12,9,12,11,12,10,8,1,1,1,1,1,1,20,1,18,1,1,1,1,1,183,78,10,20,246065,5860,5860,2940,122,12,0,0,6392
37,122,126,6,7,8,9,7,8,16,10,7,14,11,9,12,9,12,14,13,12,14,7,13,15,7,12,8,15,10,10,8,9,14,14,14,10,9,17,17,12,12,8,8,2,1,1,2,1,3,4,1,4,2,1,16,15,3,7,15,18,13,14,1,1,20,1,1,1,1,1,1,1,1,1,1,1,187,82,7,20,-1,6100,5458,4656,118,10,0,0,
26,122,126,13,12,12,8,13,13,9,12,8,10,14,11,10,13,12,12,11,12,14,12,12,13,11,11,12,11,13,14,13,13,10,9,14,12,14,13,12,4,10,6,9,3,1,2,3,3,4,3,1,3,2,2,9,12,4,15,14,12,8,18,1,12,1,1,8,1,15,15,20,1,1,13,1,1,178,72,20,10,1641000,6107,6104,3404,122,5,0,0,8065
26,122,128,7,10,13,13,10,8,12,11,9,6,10,13,8,13,11,13,11,12,13,12,12,14,12,8,14,10,11,13,15,13,11,10,9,15,14,11,11,12,10,6,15,2,2,2,3,1,1,1,1,1,3,3,16,12,4,11,10,15,14,10,1,1,1,1,1,1,1,14,1,11,13,1,11,20,179,75,9,20,1796688,5996,5996,3499,121,4,0,0,2959
25,122,125,11,9,12,11,13,11,14,12,6,6,11,12,8,13,12,14,11,11,11,13,12,9,11,9,14,12,11,12,13,12,10,12,12,13,15,9,13,9,10,6,15,3,1,2,2,3,1,3,1,3,2,2,14,15,7,8,13,15,13,11,1,1,1,1,1,1,1,10,20,10,12,19,12,15,180,80,10,20,1856517,6000,6000,3100,114,4,0,0,6744
25,122,132,8,11,13,10,12,8,10,9,7,5,11,9,6,12,11,11,10,11,11,12,9,11,14,5,12,6,11,11,17,13,10,12,12,17,11,10,12,5,12,17,14,3,2,2,2,1,1,2,1,1,2,3,8,15,12,7,13,12,10,10,1,1,1,1,1,1,1,15,1,20,15,10,20,14,182,70,8,20,1301834,6100,6100,4000,108,13,0,0,11538
33,122,123,10,11,14,11,12,9,10,10,6,6,10,7,7,13,9,12,11,13,13,10,13,11,13,8,13,7,13,12,14,13,9,8,9,14,11,7,13,7,2,12,13,1,2,2,1,1,1,1,1,3,4,3,13,13,6,11,12,11,10,15,1,1,1,1,1,1,1,1,1,12,18,14,18,20,172,65,11,20,466649,5997,5997,3265,108,9,0,0,5067
22,122,138,12,10,8,8,12,10,7,10,7,14,14,11,13,11,13,13,14,13,14,14,13,13,12,12,13,13,13,15,12,13,11,9,13,12,15,13,16,10,13,5,10,3,3,2,2,3,3,1,3,2,2,2,14,13,7,10,11,13,13,7,1,1,1,1,1,1,18,1,20,1,1,1,1,1,179,0,7,20,2372824,6200,5458,2253,123,4,0,0,1082
25,122,130,11,12,13,10,12,10,5,10,11,6,10,8,6,12,6,11,13,14,14,12,11,11,13,3,11,8,11,12,14,12,12,4,12,15,10,11,12,11,13,8,17,3,2,1,1,3,2,1,3,1,2,2,8,8,7,12,13,10,13,16,1,1,1,1,1,1,1,1,1,1,15,20,18,12,167,61,20,10,3824999,6250,5750,2206,106,7,5,2,3000
20,122,-8,8,11,15,14,12,6,5,12,2,3,11,10,3,16,9,12,11,12,9,12,12,13,17,3,14,5,9,12,16,15,8,8,12,16,8,7,11,13,9,12,9,1,2,3,3,2,2,1,1,2,1,3,12,13,7,12,11,14,13,13,1,1,1,1,1,1,1,16,1,13,20,12,14,11,175,69,12,20,70117004,6093,6093,3993,117,14,11,0,9270
31,122,123,5,8,12,11,12,6,11,13,2,11,13,15,13,11,13,12,15,12,12,12,13,11,10,16,13,11,15,15,12,10,13,12,15,10,14,12,13,8,13,8,13,1,1,1,1,2,2,2,1,3,2,2,13,12,4,9,9,15,13,10,1,1,1,1,1,1,13,1,20,1,1,14,1,1,186,82,11,20,347975206,5400,5500,3250,118,4,13,0,18120
34,122,140,13,13,15,10,15,14,6,13,6,8,15,14,12,15,15,12,14,12,12,13,12,13,15,9,14,12,12,10,13,13,12,6,13,12,10,7,12,12,13,9,13,2,2,2,3,2,3,2,1,1,3,2,13,13,7,13,11,12,11,11,1,19,1,1,19,1,1,15,1,11,20,10,13,8,168,64,20,12,188350,6063,6220,4170,123,6,0,0,13330
27,122,132,8,8,11,11,13,10,11,13,10,13,12,9,13,12,10,12,11,13,12,13,12,13,8,12,10,12,12,13,12,13,10,12,12,12,13,14,12,13,13,7,12,4,1,2,1,2,3,2,3,3,4,3,7,11,7,12,10,11,9,10,1,1,14,1,1,1,20,1,12,1,1,1,1,1,182,78,11,20,397845,6058,6058,2867,122,9,0,0,7400
25,121,126,8,11,12,13,12,14,13,10,7,4,12,10,5,13,12,13,11,13,10,12,13,16,12,7,13,8,13,13,13,12,11,11,13,13,12,11,12,10,10,10,15,1,1,1,1,1,3,1,1,3,3,3,12,17,13,8,12,13,15,5,1,1,1,1,1,1,1,1,1,12,18,10,16,20,179,75,20,12,3937998,6050,6050,4050,119,15,0,0,4149
31,121,130,13,12,13,12,13,13,6,13,8,7,16,13,8,14,12,13,14,13,8,14,13,15,17,7,13,8,13,12,14,14,10,6,12,13,13,10,11,11,12,12,15,2,2,2,3,1,2,3,1,1,2,3,14,15,14,8,12,10,8,10,1,10,1,1,10,1,10,15,15,14,15,20,16,12,175,70,20,10,347975206,6350,5950,5450,127,6,0,0,21095
30,121,139,14,15,15,12,14,12,10,12,8,6,13,12,7,15,10,12,7,11,8,11,10,12,15,8,14,8,9,9,14,14,13,10,12,14,12,10,8,8,13,11,14,1,1,1,2,2,3,3,3,1,3,1,9,14,9,10,13,12,12,10,1,1,1,1,1,1,1,15,1,15,19,7,20,10,180,72,20,8,618072,6050,6050,4550,121,13,0,0,3149
31,121,127,9,12,12,9,13,6,10,16,7,12,14,6,11,13,13,13,15,13,14,7,14,15,8,13,10,13,14,15,11,9,14,12,14,12,14,13,12,13,14,10,12,2,3,1,3,1,1,1,3,2,2,4,13,13,6,12,14,14,15,15,1,1,1,10,1,10,19,10,20,10,1,1,1,1,184,83,12,20,1933112,6050,6050,3750,121,5,0,0,8769
37,121,123,1,1,1,2,9,2,7,1,3,3,7,1,3,7,8,13,14,12,13,4,11,16,6,11,5,13,13,14,8,11,14,16,13,8,6,13,15,6,12,3,11,14,14,14,9,15,8,14,16,14,10,13,10,12,2,9,16,15,6,6,20,1,1,1,1,1,1,1,1,1,1,1,1,1,194,87,7,20,347975206,6026,5776,3517,121,1,14,0,4796
24,121,146,10,11,11,11,13,13,9,13,7,11,12,12,11,14,13,11,13,10,11,14,11,10,12,9,9,11,15,15,12,12,11,10,12,12,15,13,11,8,10,9,13,1,1,3,1,2,3,1,3,2,3,2,12,9,6,16,12,14,15,14,1,1,1,1,1,1,12,1,20,10,1,17,10,1,180,78,12,20,1480469,6050,6050,4050,121,4,0,0,4966
